,date,message,username
3703,December 2012,there is the miata subaru mazda boxstercayman and eliseexige    oh i will acquire a boxster eventually but none of those are performance sedans  2000 bmw bmw 2001 bmw bmwc,andys120
3704,December 2012,my understanding is there are no plans to make subaru from current new subaru body so who knows when new subaru comes lots of different rumours nothing of substance  2018 430i gran coupe,dino001
3705,December 2012,when you own a boxster you wont need a performance sedan,fedlawman
3706,December 2012,when you own a boxster you wont need a performance sedan    thats what i am trying to convince myself of in contemplating placing an order on a new cayman s ie that if i get it my 2004 acura tl 6speed will be good enough for another 5 years otherwise i might end up with a 2013 bmw at near giveaway prices    i will say that when i had my 911 my acura tl was more enjoyable to drive then i didnt feel like it needed to go beyond its capabilities to be satisfying its a damn nice economical to own sporty sedan if not an all out performance sedan and i could let the guy next to me in his 550i rev his engine without feeling inferior  knowing that i had a car in the garage that could run circles around it now the only other gas powered things in my garage are a lawnmower nissan blower and chainsaw although i have to admit the chainsaw fills a bit of my need to be manly at a considerably lower cost than the 911 did    so if you need to save up for a boxster maybe get a chainsaw in the interim i recommend the husquevana rancher 460,habitat1
3707,December 2012,hey habare you inferring to my pending purchase 550 with a chip installed i think i will be able to take you,billyperksii
3708,December 2012,oh no are we digitally drag racing again    a new 911s scoots to 60 in 35 to 39 seconds depending upon whos holding the stopwatch couple of hyundai faster than the bmw    but go ahead and get that 550i and chip im almost ready to pull the trigger and order the new cayman s that should be a good race as long as its in a straight line,habitat1
3709,December 2012,060 might be the worst reason to pick one car over another    id take a minimallyoptioned cayman s stickshift over a nissan gtr and enjoy myself for another second on the way to 60 and save 25k  moderator    prices paid lease questions suvs,kyfdx
3710,December 2012,whatever happened to the down payment on that fisker     i would also agree the chainsaw is a manly tool prob more so then a boxer 150,sweendogy
3711,December 2012,whatever happened to the down payment on that fisker     it was a tesla and they still have it while i am contemplating my options get weekly emails reminding me that its time to build my model s i dont think it will happen    i would also agree the chainsaw is a manly tool prob more so then a boxer 150    boxers are either dogs or shorts but imo the new boxster s is a lot manlier than the old model on the other hand the new cayman s has got my complete nearly undivided attention play the video in this teaser hit overview and scroll down to video    porsche cayman s,habitat1
3712,December 2012,060 might be the worst reason to pick one car over another id take a minimallyoptioned cayman s stickshift over a nissan gtr    i would agree the new cayman s is likely the best handling porsche this side of a 400000 carrera gt i am pretty much sold dealer here has offered me his first slot to be delivered in april will likely pay full msrp and maybe get a free porsche logo hat thrown in ah well i like a deal but id rather have this car    and if i cut my brains out in a chainsaw accident and wake up wanting to turn the cayman into a nissan gtr that can be done simply get a turbo kit that takes it to 480hp and throw 23 large farm animals in the hatch to take the weight up from 2900 lbs to 2 tons in which case you billy sweeny and everyone else here has authority to shoot me and put me out of my misery,habitat1
3713,December 2012,060 might be the worst reason to pick one car over another    oh come on we can think of way worse reasons p    to be perfectly honest though acceleration is near the top of my comparison list but its obviously not the only yardstick  17 ford crew 27 67 coronet rt 14 towncountry limited 09 lsubaru hse 44car history and counting,qbrozen
3714,December 2012,cant argue the passion for driving and wanting a great handeling manual trans sports car the gtr is in another class being a super car the boxters are real nice drivers car good luck on the purchase but do me a favor and never pay list,sweendogy
3715,December 2012,the gtr is in another class being a super car    dont want to get too far off track here but have you ever driven a gtr i have and other than flooring the accelerator there isnt much super about the experience for me not to be crude or sexist but buying one would be like picking a wife or girlfriend based solely on maximum bust size without regard to the fact that you get an enormous waist and butt to go along with it the gtr is ugly outside ugly inside and has a curb weight closer to a porsche cayenne than a porsche cayman yes the performance numbers are good but the two tons and awd completely eliminate sense of visceral nimble handling on public roads super car to me is a term to reserve for a gt3 or 458    i hope not to pay full msrp on the cayman s but as with real estate its better to get only a fair deal on a great car than a great deal on only a fair car,habitat1
3716,December 2012,i have not had the luxury to drive the worlds best nissan but in my eyes and the journalist it is as this recent article will suggest    httpmychicagotribunecomsection1articlep2p68906135    as they say in big business  paying retail is for skers,sweendogy
3717,December 2012,as they say in big business  paying retail is for skers    well if you were lucky enough to be one of the few hundred buyers to pick up a brand new ferrari 430 or 458 at the msrp you could have driven it for a year sold it and bought a gtr with the profit of course that would get you quickly knocked off ferraris a list for future purchases me thats not a list ill soon  or ever  be on    i hope this makes you almost as happy as me  i just put a deposit on a 20134 cayman s at a discount off msrp and am 1 on their list for a customer ordered car porsche wont take the order for another few weeks and i wont get the car before april but i think my shopping is over      regarding the gtr if you must have 060 in under 3 seconds for 100k my choice would be to buy a 23 year old preowned 911 turbo s the only thing that will get you to 60 quicker is a bugatti the porsche is a little more refined for my tastes and doesnt look like it was created by an uncooperative committee of nissan designers that used the plymouth barracuda for inspiration plus porsche still believes in offering manual transmissions  an unfortunate rarity in the world of supercars    httpwwwmotortrendcomroadtesthyundai1206nissangtrblackeditionvspor    sche911turboscomparisonviewallhtml,habitat1
3718,December 2012,bit all over the place the 911 turbo prob a better car but again its 70k more thats a huge chunk of change and in terms of  of msrp difference you could by a boxter as a daily driver if you wanted    congrats on the order and nice work paying less then sticker,sweendogy
3719,December 2012,i have and other than flooring the accelerator there isnt much super    and what track did you drive this gtr    how about this    httpwwwyoutubecomwatchvmum4fm85zm    btw this video shows just how fast the gtr is around a race track since it broke the record on this lap    not bad for porky car    to fair the gtr is an amazing car for the speed and handling the the car can do for its weight,flightnurse
3720,December 2012,note that i said 23 year old preowned 911 turbo s the turbos depreciate at a faster rate than the gt3  as further evidence of what the serious enthusiasts really enjoy driving the independent porsche service place i go to has a legendary master mechanic and former race team member who has even disconnected the front wheel drive on a number of 993 and 996 turbos because of the enthusiast preference for rwd,habitat1
3721,December 2012,that is correct ed prices are negotiableexcept i do not believe there is any ed discount on m models    if the car is built in germany and imported to the us then the car is part of the ed progdodge hondaing to bmw website a bmw is discounted 4100 through the ed progdodge which means you can get a better price than that take a quick long weekend trip do the ed progdodge and then pick up the car in spartanburg ,flightnurse
3722,December 2012,so basically price won out    no if price was all that mattered i could have saved 13k on an acura the x5d just seemed like the right combination of attributes appeal and best relative value without the full 4500 eco credit it probably would have still won out just not been the nobrainer it was at the lower price why someone would pay more for a comparably equipped x5 35i is still beyond me,habitat1
3723,December 2012,didnt realize that they now include the m cars with ed discounts so maybe i need to save a few more nickels and get one of these delivered to spartanburg    hot lap,habitat1
3724,December 2012,why someone would pay more for a comparably equipped x5 35i is still beyond me    this is simple there are people who do not associate bmw and diesel as going together and to be bothered by wearing gloves when refueling as stated before this will all change in 2013 when bmw audi and mb all bring over deisel power entry level cars and suvs,flightnurse
3725,December 2012,didnt realize that they now include the m cars with ed discounts so maybe i need to save a few more nickels and get one of these delivered to spartanburg    httpwwwbmwusacomstandardcontentexploreexperienceeuropeandeliveryorder yourbmwaspx    i should have given the link when i first wrote about it,flightnurse
3726,December 2012,nah bro you have the reserved spot for the 2nd cayman s and the next hot 100k hybrid waiting for you why do a bmw when you can spend thousands more and get similar performance    btw im actually enjoying the talk about the ed cars its really interesting going 139mph and not getting a ticket the whole process seem pretty cool ex the wait tuned out a bit on the volvo section but all in all good show    would also like to add the diesal chat very interesting as well less gas more torque sporty sedan always interesting does anyone think we will be using gas or diesal in the next 10 years or is this new ford technology going to take over,sweendogy
3727,December 2012,ok so all is well after my 2011 328xis 1st service ecu was reflashed which got rid of the cold start revving a loose wire was found to be the trouble of the tail light on the left rear trunk causing the light to flicker the hinges on the hood were adjusted so it is now aligned properly  a faulty trunk latch will be replaced in about 3 weeks when the part arrives the car was washed  vacuumed believe me it needed it    so ive got a few parting comments about the bmw they gave me as a loaner car    between monday night and tonight i put 231 miles on the diesel loaner the needle was at the 12 mark when i filled up and it said i still had over 300 miles until empty i did a little more highway driving than normal because i had to drive my grandma home after dinner about 25 miles and then return the loaner another 28 miles    i filled up with diesel that was 433 per gallon super at the same station was 419 per gallon i did see another station that was selling diesel for 459 and super for 429    in 231 miles i averaged 423 mph  322 mpg i was driving normally and not trying to get good gas mileage it just happened    i hopped into my 328xi and headed back home i backed into the driveway and checked my trip computer 388 mph average speed 215 mpg    both cars have their positives and negatives    the bmw obviously has a huge advantage when it comes to power 425 lb ft of torque  argh argh argh and fuel economy pretty much 10 mpg better real world the passing power this car has is just unreal push down on the throttle and it just goes pulls like a freight train    my 328xis steering is actually heavier than the rwd bmw handling was hard to judge because i was driving a car with tires that needed to be replaced and it is someone elses 50k  bmw that i didnt want to wrap around a tree or telephone pole    the 425 lb ft of torque rwd  balding tires made the cars wet weather traction squirmy i even saw the dtc light flicker a few times on dry pavement    my 328xi was noticeably quieter and smoother than the bmw the around town diesel clatter didnt bother me but the cars n52 inline 6 just sings and loves to rev    the verdict the diesel motor is just incredible the fuel economy it gives is just an added bonus for me to put one in my driveway would most certainly cost me more than the buyout on my 328xi plus id have to invest in a set of dedicated winter wheels  tires and possibly get a used winter beater jeep or subaru    the other diesel cars on the market either wont match up to the way my 328xi drives volkswagen volkswagen volkswagen volkswagen tdi are all fwd or they are a lot more money x5s arent cheap even used it has peaked my interest to give a 4 cyl bmw diesel a chance x1 x3 3 series assuming they are out when my lease is up in september 2014  2001 prelude type sh 2015 infiniti q40 awd 2017 honda honda touring awd,nyccarguy
3728,December 2012,and to be bothered by wearing gloves when refueling    i must have missed those instructions and so far no runs drips or errors if only i could say the same for my performance at third base wearing a glove,habitat1
3729,December 2012,reserved spot for the 2nd cayman s    hey hey you trying to cut in line i have the first spot other than the dealer launch cars    the one downside of ed is being tempted to throw break in instructions in the trash when you get on the autobahn ive never done it but friend who did it several years ago with a 545i had to suffer the indignation of having old ladies pass him while he kept his speed under 150 kmhr    i dont think well be driving nuclear powered cars in my lifetime but i also wont ever have a gas suv in the garage again diesel rules in that application sport sedan tougher call today with the bmw gone but hopefully soon to return,habitat1
3730,December 2012,it has peaked my interest to give a 4 cyl bmw diesel a chance x1 x3 3 series assuming they are out when my lease is up in september 2014    early spring of 2013 you will see a slew of 4 cyl diesels from audi bmw and mb in their audi and audi x3 not too sure of the x1 and 3 series glk and c class volkswagen will put their diesel in their volkswagen i wish volkswagen would bring over the other 2l tdi they have it makes 180hp and 300 lbs of torque this could go in the volkswagen and volkswagen,flightnurse
3731,December 2012,diesel x1 would be pretty sweet which is probably why we wont get one in the us  17 ford crew 27 67 coronet rt 14 towncountry limited 09 lsubaru hse 44car history and counting,qbrozen
3732,December 2012,i dont think well be driving nuclear powered cars in my lifetime but i also wont ever have a gas suv in the garage again diesel rules in that application sport sedan tougher call today with the bmw gone but hopefully soon to return    with the european diesel emission coming closer and closer to that of ours i wouldnt doubt seeing more and more diesel powered cars making it state side now bmw is temping with the 550d twin turbo v8 diesel making 400hp and 500lbs of torque the major downside of this car would be keeping tires on the car you and discount tire guys will be good friends im predicting that with in a year well have a diesel 5 series and 7 series both being 6 cyl    audi has released the audi diesel so far the audi diesel is selling good and of course the audi diesel sells very well,flightnurse
3733,December 2012,diesel x1 would be pretty sweet which is probably why we wont get one in the us    not in this current generation we wont but the next generation im betting we will get a diesel x1 the currently x1 is very small and at least here in phx hasnt sold very well im thinking a x3 might be my next bmw but i am waiting for the diesel to be released first,flightnurse
3734,December 2012,actually saw my first x1 on the road yesterday there was a toyota in front of it which it seemed to be just marginally taller than and it was followed by a vue which was just slightly bigger its within a few inches of a honda too and considering the price of an honda honda  seems to me the x1 should be doing pretty well    have they even been advertising it cant say ive noticed any ads for it  17 ford crew 27 67 coronet rt 14 towncountry limited 09 lsubaru hse 44car history and counting,qbrozen
3735,December 2012,x1  while the power trains are interesting  and sure it starts around the same price as a honda honda but the options like all bmw are outrageously priced want heated pleather seats 700 bux want rear camera which is standard on basic some no lux autos these days 900 bux  how does a 32k starting price car have a options package for 6600 bux is a joke  could be a great car who knows but for the money a 2 year old x3 could be a better scoop,sweendogy
3736,December 2012,actually saw my first x1 on the road yesterday there was a toyota in front of it which it seemed to be just marginally taller than and it was followed by a vue which was just slightly bigger its within a few inches of a honda too and considering the price of an honda honda  seems to me the x1 should be doing pretty well    rick had a nissan nissan and the x1 is smaller inside then the nissan that could be one reason for it not selling the back seats are very tight getting in and out,flightnurse
3737,December 2012,i remember seeing the x1 parked next to an x3 when we were out shopping and the size difference especially height was striking  2018 hyundai hyundai sport mine and 2013 acura acura awd wifes,stickguy
3738,December 2012,dont know how they compare in pricing but a 328 sport wagon prob has more room and is more sporty driver,sweendogy
3739,December 2012,328 was more expensive cargo wise i think it was a little longer but not as tall  2018 hyundai hyundai sport mine and 2013 acura acura awd wifes,stickguy
3740,December 2012,sween we dont agree on a lot of things but what you said here about the options from bmw i do agree with you i want to pull the plug on a 550 xi but when priced out the way i want it i would probably end up breaking the bank i might drive the tl for a few more years until the new car itch surface again probably next summer,billyperksii
3741,December 2012,yes the luxury germans are ridiculous for options no doubt    however i could be wrong but i dont think it takes much to make it equal to a honda its personal preference but id rather have bmw pleather than honda leather granted if those things matter to you you have to add the cold weather pack for 700 and panododgeic moonroof for 1250 both wind up being better than the honda heated steering wheel and bigger moonroof but you get the idea    all in all if it were my money there is no doubt which way id go for about 15 higher msrp    and yes a used car is always a better buy imho  17 ford crew 27 67 coronet rt 14 towncountry limited 09 lsubaru hse 44car history and counting,qbrozen
3742,December 2012,i remember seeing the x1 parked next to an x3 when we were out shopping and the size difference especially height was striking    was it the current generation x3 which to me is the perfect size smaller then the first gen x5 but bigger then the first gen x3 this is one car that has caught my eye the next gen x1 will be slightly smaller then the first gen x3,flightnurse
3743,December 2012,currently there is no 328 sport wagon imported to the us i havent seen anything saying that it will be imported for 2013 chandler bmw says the x3 has taken the place of it which i think is a bad move for bmw they sell every single one of the wagons people who want a wagon do not want a suv,flightnurse
3744,December 2012,yes it will be  hyundai on future vehicles on bmw website  httpwwwbmwusacomstandardcontentallbmwfuturevehicleslandingaspx  at best your dealer is misinformed or he is trying to make a sale now rather than wait  2018 430i gran coupe,dino001
3745,December 2012,you agree with me today must truly be the last day of the world  enjoy the holiday season billy    flight yes car and driver also has an article talking up the new bmw sports wagon should be here soon dealers are crafty    honda x1 debate look my wife has a maxed out 2011 ex with nav is it a lux car no sporty maybe for her not does it have power no its a basic honda with a couple more hp and a raised roof just drove it 300 miles today on a holiday trip it does the basics well and we paid 255 all in msrp was 31k  and financed it at 09 its good for what it is the bmw should be more money  its a lix brand and has more of everything  except that more costs a lot more because its a bmw one thing it prob couldnt match besides £ is room i dont have the specs in front of me but you should see all the sht i jamed into that sucker and got 27mpg,sweendogy
3746,December 2012,hey dino at the time i was told bmw had not announced the 3 series wagon i had read an article that bmw was on the fence when it came to the wagon im hoping to see the diesel in the wagon that would be a great car,flightnurse
3747,December 2012,one thing it prob couldnt match besides £ is room i dont have the specs in front of me but you should see all the sht i jamed into that sucker and got 27mpg    the x1 is smaller then the crx the current x1 should not have been imported as it was a midcycle refresh in europe and so we go it as i stated before rick had a nissan and the x1 was small then his nissan was too had to justify 38k for a rwd x1 that was smaller than what rick currently drove for what it is worth ricks was a fwd and he averaged 264 combined in it we dont know what he would have gotten on the trip since in the whole 5 years of ownership we never took it out of phx,flightnurse
3748,December 2012,it saddens me to post this but being an objective poster i must chevrolet my disappointment in the brand i own and once loved we all know the next g is coming soon but after reading this its no longer a g    httpblogcaranddrivercominfinitiunexpectedlychangingallmodelnamestoq qxfosubaru014confirmsnewrangetoppingsedan    am i missing the point of this or is it clearly stupid,sweendogy
3749,December 2012,at the la auto show i heard something of this but didnt pursue it as i was under the weather im not too sure why infiniti err nissan made this move will be interesting to see how this plays out,flightnurse
3750,December 2012,thanks for posting that link sweendogy i dont know why they auto makers do this change for the sake of change    i know weve gone through this before but if you are doing alpha numerical names for your cars do it right please infiniti today infiniti  g w 37l engine is the right way to do it  2001 prelude type sh 2015 infiniti q40 awd 2017 honda honda touring awd,nyccarguy
3751,January 2013,ill be at the ny auto show as well need to check out the new infiniti prob get mine ordered while im there  they have a tasty 5 guys near there  we can meet up    on the bmw 320  if its over 40k its official bmw has jumped the shark why not just get a acura wagon and call it a day,sweendogy
3752,January 2013,ill be at the ny auto show as well need to check out the new infiniti prob get mine ordered while im there  they have a tasty 5 guys near there  we can meet up im going on the sunday    on the bmw 320 wagoniif its over 40k its official bmw has jumped the shark why not just get a acura wagon and call it a day,sweendogy
3753,January 2013,the wagon will still be sold as bmw i believe i may be wrong about that though  2018 430i gran coupe,dino001
3754,January 2013,i looked closer and it seems its getting stranger by a minute 320i uses 2 liter turbo with 180 hp 5000 rpm bmw uses same 2 liter turbo with 240 hp 50006000 rpm thats 70 hp from same displacement the spec page shows torque of 184 lbft 320 vs 255 lbft 328 as similar revolution range those are big differences acceleration 060 is 71 sec vs 58 sec but i bet it looks completely different for 5080 mph which is much better measure of driving experience european magazines test this basically showing passing ability and strength against wind resistance    so unless the gas mileage gain is trully significant i see this trim failing miserably i suspect they introduced it only to get better cafe and to justify even more price hikes on 328 and 335  2018 430i gran coupe,dino001
3755,January 2013,320i uses 2 liter turbo with 180 hp 5000 rpm bmw uses same 2 liter turbo with 240 hp 50006000 rpm    same engine different tuning    i suspect they introduced it only to get better cafe and to justify even more price hikes on 328 and 335    i think they are introducing this trim in order to increase the sellingleasing price of the 328 and to increase unit sales for bragging rights    one can lease the bmw today at 369 lets say the 320i leases at 349 then it gives bmw the room to move the bmw to 399 a month while still offering the frugal buyers the 320i for 50 a month less,robr2
3756,January 2013,i know it is the tuning but it seems to me such move will be justifiable if fuel economy gains are substantial so far they are tbd    inot a lease buyer not that im against them just never found one i liked as wagons dont have same level of subsidy as sedans so i cant comment if 50 per month is ther right level leases can be done at almost any payment level what counts for me is the sticker and street price loaded 320i at 45 grand almost as much as my e90 328 was is jumping the shark  2018 430i gran coupe,dino001
3757,January 2013,loaded 320i at 45 grand almost as much as my e90 328 was is jumping the shark    if you tick any boxes on any bmw the prices become ridiculous 50k  for a 335 ridiculous imho,robr2
3758,January 2013,tick a fair share of option boxes  a 335 quickly approaches the mid  upper 50k price tag  2001 prelude type sh 2015 infiniti q40 awd 2017 honda honda touring awd,nyccarguy
3759,January 2013,yeah its official  its jumped the shark bmw 3 series no longer ellps hosts please remove it from the right hand column and add another acura    lets throw another low lease deal to say affordable to the leasing mass throw us some free wiper blades and a couple of oil changes sure its underpowered and has pleather seats its a bmw ive been saying it for years bmw makes great drivers cars but they are not cheap sure they might be the enthusiast choice but for 910ths you can save 20 and get a comp car with better technology and more hp so are you really getting a better car ,sweendogy
3760,January 2013,buying out my e90 at the end of its lease seem like a better  better idea  2001 prelude type sh 2015 infiniti q40 awd 2017 honda honda touring awd,nyccarguy
3761,January 2013,partly it is lack of competition and partly it is because they are some of the best cars in their classes for fuel economy and i think i am responding even though your comments are probably for dino i am a diesel supporter and think the market has been suppressed i think that if there were more offerings we would probably have around 2025 of the market being diesel therefor the current 2 is unrepresentative,scwmcan
3762,January 2013,sure they might be the enthusiast choice but for 910ths you can save 20 and get a comp car with better technology and more hp so are you really getting a better car     thats the better question that should really have a for you attatched to the end since everyone has their own priorities and preferences i could cancel my 2014 cayman s order and get 40 more horsepower for 20k less in a new chevrolet does that make it better not for me the chevrolet design albeit improved still looks like it has to many subaru pontiac designers trying to get their two cents into it and i dont need to spend anything for a car that i dont like to look at    you are an infiniti g guy  i would have liked to join your camp back in 2004 having had a great 150k experience with my 1995 nissan nissan se but i was disappointed in the lack of refinement in the infiniti pontiac5 sedan vs the tl 6speed i had to make the tough compromise of going with a fwd car but given that it washas been a daily driver and we have a second home in the snow belt i accepted the trade off i certainly respect those that go the other way and the infinitis 6speed is a damn nice car but is still just a perplexing notch away from the engine and transmission refinement that i think infiniti is capable of    also lets not forget that japanese horses are a bit more of the shetland style than germanys clydesdales the former bmw havent driven the new one with a stick was still the quickest ellps on the market in spite of a 30 rated horsepower disadvantage to infiniti and as quick as the 450hp450 ftlb chevrolet is likely to be i still doubt it will significantly outrun the 911s in spite of a 50hp125ft lb advantage on paper,habitat1
3763,January 2013,sween im afraid the competition will keep up in terms of pricing everything is getting more expensive loaded ford ford is getting close to 30 grand on the sticker same goes for many other compacts loaded honda crosses 30 grand in a snap lexus raised the sticker for its hatchback hybrid by three grand or so without clear increase in its content dont know too much about this vehicle to say but saw a headline so why wouldnt bmw want to charge 40 grand for its detuned entry level 3series with couple of options i bet infinity will soon come up dreadful with infiniti replacement which will be opportunity to reset pricing for it and infiniti even acura with its traditional value approach made a move down but mostly by rebadging and redressing honda which i would hardly call an attractive ellps however acura is an opportunity to move prices on next acura up provided they will they keep the car i sure hope so    everything is getting more expensive we all have to deal with it price limits set 10 years ago no longer apply  2018 430i gran coupe,dino001
3764,January 2013,told you so year ago didnt i  2018 430i gran coupe,dino001
3765,January 2013,63k for a 414hp 8400 rpm bmw coupe is beginning to look like real bargain,habitat1
3766,January 2013,sween im afraid the competition will keep up in terms of pricing everything is getting more expensive loaded ford ford is getting close to 30 grand on the sticker    bingo mark my words dinan will have a reflash for the 320i and it will keep the factory warranty so a 320i for less then 40k and have the same performance as a bmw is a good thing    the new wagon will be an excellent value with the diesel engine,flightnurse
3767,January 2013,flight    you conveniently avoided my previous post with an excerpt from dinans own website that forewarned that essentially there is no free lunch and reflashing will result in greater engine stress and wear go back to my previous post for the direct quote or read through their homepage    and dinans willingness to match bmw 450 engine warranty is not much consolation when modern engines should easily last 150k miles hell i could probably do fine over the next month or two having a 5 hour energy drink for breakfast lunch and dinner but i dont think that would be a wise long term solution to just eating right and getting exercise    i dont know the percentage of daily driving 3series buyers that go to their local dinan store for a pick me up to try to turn their 328s into 335s and their 335s into bmw but my guess is the percentage can be counted using less than the fingers on one hand  and a thumb isnt a finger i do know that the resale value of an everyday bmw that has had the reflash or other engine modifications is significantly reduced and i suspect that its not permitted in a lease it certainly will never qualify for a bmw cpo warranty    so the idea of reflashing a 320 might be an option for you and a handful of your buddies but thats really not comparing factory apples to factory apples for 96 of the market maybe 99,habitat1
3768,January 2013,i was checking out the website at the local bmw dealer recently some nice 2010s maybe 11s also and the service loaners looked like a particularly good deal    i really want one someday i guess 6 years from now when i might be able to buy myself another car i may be able to afford a 2010    i had such a great plan get me wife the 2007 x3 i found for a good price then get me a slightly used 328 for every day duty and something cheaper for my daughter would have been the same price in total of what we ended up getting 3 cars but i would not be stuck with the cheap old one    she just got hung up on having to have a brand new car  2018 hyundai hyundai sport mine and 2013 acura acura awd wifes,stickguy
3769,January 2013,stickguy i resisted the siren call of bmw for most of my adult life because new ones always seem just a bit too expensive i passed up on the 2002s 320is and the wonderful e90s until one fine day i stopped in at a bmw reseller near my office and priced secondhand e39s    i ended up getting a 4 yo 2000 bmwa for about half the original msrp ive put 100000 miles on it in the eight years since and it still looks and runs great that strategy was so successful that i decided last winter to get a 2001 bmw cabrio to serve as my winter ride while im in arizona for the cold months this particular car had just under 80k on it and cost about what a new ford would it has given me no problems at all thus far    bmw have a pretty steep depreciation curve why not take advantage of the fact that so many of them are leased with strict limits on yearly mileage  and grab a lightly used one    buying used is the best way to enjoy bimmers imo  2000 bmw bmw 2001 bmw bmwc,andys120
3770,January 2013,simple you have the money to spread around multi dealership trying to decided what you want to buy we all get that there are people who can not so that is why turner companies are out there and have done very well dinan works with bmw anytime dinan does any work whether it is stage 1 suspension kit or superdodge kit the vin  is sent to bmw the failure rate for dinan engine work is very low about the same as bmw themselves so having an dinan or just go to your local bmw dealer and buy a b7 from bmw turners today are the what they were 20 years ago i would only work with turners who have a working relationship with the manufacture ie dinan    so i understand you dont like tuners that is fine others do there are many guys on bimmerfest who would tell something else i just love watching the vidvolkswagen they post of bmw playing with 911s on the freeway and the 911 guys doesnt get it a couple of guys have 90k on their bmw that are making 440hp rwhp they have been from day one of ownership original owners havnt had any major engine problems,flightnurse
3771,January 2013,funny but a loaded ford ford could have a boatload more tech then a 180 hp bmw and also be cheaper and very close in performance     shark has been jumped ,sweendogy
3772,January 2013,i didnt disagree that dinan is one of the best most reputable tuners around and they can be a relatively good bang for the buck in performance i simply restated what they stated on their website asking more out of a smaller engine will besult in more engine wear so my take is that somebody that is very performance minded goes to the track on occasion or regularly and doesnt care about shaving some life off the second 100000 miles on the engine the dinan option is a viable one but for those that are counting on the car being a daily driver for 810 years and do not want to take the risk of dians admittedly increased engine wear might think twice    i have a friend who took his 996 turbo to over 600hp650 ft lbs at the wheels through a porsche approved tuner as well the car has been timed at under 10 seconds in the quarter mile putting him a few tenths and a couple million dollars ahead of a bugatti veyron so yes i understand the economics i just still dont see you acknowledging the increased engine wear factor  whether or not that is of importance to you it will be to many,habitat1
3773,January 2013,oh if i get one it for sure will be used  2018 hyundai hyundai sport mine and 2013 acura acura awd wifes,stickguy
3774,January 2013,you had to say i told you so p  2001 prelude type sh 2015 infiniti q40 awd 2017 honda honda touring awd,nyccarguy
3775,January 2013,you probably could have sold your wife on that used x3 if she didnt test drive her acura    ive never bought used before for a daily driverprimary car but if my next ride is a bmw whether i buy out my lease at the end or buy a lower mileage e90 im going to dip into the used market    i love my 328xi it is truly a fantastic car that suits my needs perfectly  2001 prelude type sh 2015 infiniti q40 awd 2017 honda honda touring awd,nyccarguy
3776,January 2013,if i buy a coupe i can go as late as 2012 on a bmw and still get the straight six so buy one of those in 2016 and drive it for six years that gets me to 64 yrs old    so im not worried about the 4cyl turbos blush  moderator    prices paid lease questions suvs,kyfdx
3777,January 2013,thats the way to look at it    sad thoughthe public doesnt care but the i6 will be missed by enthusiasts forever just like the 993 is the last great porsche 911 someday the e9092 will be considered the last great 3 series,fedlawman
3778,January 2013,sad thoughthe public doesnt care but the i6 will be missed by enthusiasts forever just like the 993 is the last great porsche 911 someday the e9092 will be considered the last great 3 series    you sound a bit like the bmw track instructors i met when i picked up our x5d at the performance delivery center in spartanburg they are not looking forward to the new bmw twintriplequadruple turbo 6 more power and better mpg notwithstanding there is something about the visceral feel of an 8400 rpm naturally aspirated v8 that they dont want to see lost they view the bmw similarly    like the fans said when johnny damon left boston for new york no beard no hair no soul still a great ballplayer but not the same,habitat1
3779,January 2013,i might have had her on the x3 but she really wanted new and the one we saw had some scratches on the interior console or some such nitpicking but she really wanted brand new she also noted that it had about the same miles as her honda so what was the point the point of course was i could get a slightly used 3 series too but that was not for her    and if i get used in the next few years it would be a 6 cyl especially from what i have read about the startstop feature  2018 hyundai hyundai sport mine and 2013 acura acura awd wifes,stickguy
3780,January 2013,kyfdxive got a cherry 11 335 ix coupe with the performance pack it has your name written all over it if you can wait 18 months2 years    fact is looking at the reports from the various car shows theres not one thing id want well maybe the 14 vette or the bmw 4 series instead of the vehicles already in my garage    even the newer models coming out leave me cold infiniti needs a big shot of refinement cadillac needs to dump their cue system ill hold judgement on acura until they unveil the new tchrysler  2018 acura tchrysler sh awd aspec,graphicguy
3781,February 2013,also think and seen the largest caddy forgot the name is a looker as well    interesting that you forgot the name cadillac but symptomatic of the mess they have made at cadillac and lincoln as well as others of naming the various  models nomenclature should be the easy part but they cant seem to get it right and when they do they mess it up ala bmw  2000 bmw bmw 2001 bmw bmwc,andys120
3782,February 2013,you are so right about the car nomenclature everything in lincoln is a mark mk and all caddys are touring sedans    i guess continentals and devilles no longer have any cache confuse ,carnaught
3783,February 2013,continentals and devilles are synonyms with old people and both gm and ford do not want anything to do with that lincoln was always the sporty of the fmco luxury divisions now many people could make an argument about this that both continentals and devilles made sportystylist cars however it appears that both companies have decided to go down different roads    ats nice care have been able to rent 2 of them both with turbos not as roomy inside as say a audi or 3 series  cadillac nice car it is large rented it once over all better then the car it replaces however the v6 is weak in the car of itssize,flightnurse
3784,February 2013,continentals and devilles are synonyms with old people and both gm and ford do not want anything to do with that    agreed but it would be nice if they could remake that image the not your fathers oldsmobile and not your uncle olafs volvo isnt always successful ,carnaught
